"Share of RES in total generation (%)","10.08","4.68","15.69","0.23","0.05","7.98"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.07","8.88","27.83","7.20","7.45","18.29"
