"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","190.3","-272.1","160.7","-83.1","3.9","-0.3"
"Actual(MU)","187.4","-286.0","164.2","-66.6","1.7","0.6"
"O/D/U/D(MU)","-2.9","-13.9","3.5","16.4","-2.3","0.9"
