"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4697","0","93.4","56.4","-0.5","118"
"","Haryana","5836","0","99.5","80.5","-1.4","311"
"","Rajasthan","6912","0","145.1","48.5","-0.7","199"
"","Delhi","3429","1","70.1","52.6","0.9","204"
"","UP","9739","2055","219.7","97.5","-1.6","469"
"","Uttarakhand","1609","75","33.3","20.7","2.0","225"
"","HP","1231","0","24.3","12.9","0.4","103"
"","J&K","1866","372","37.4","24.1","0.0","186"
"","Chandigarh","186","0","3.7","3.6","0.3","17"
"WR","Chhattisgarh","3613","96","79.5","36.7","-0.3","410"
"","Gujarat","13633","0","292.9","47.8","-2.4","501"
"","MP","6496","0","134.9","77.1","-3.4","420"
"","Maharashtra","18168","39","384.9","108.7","-2.2","423"
"","Goa","459","0","9.1","8.7","-0.1","136"
"","DD","283","0","6.3","6.3","0.1","117"
"","DNH","704","0","16.5","16.8","-0.3","48"
"","Essar steel","455","0","9.8","10.1","-0.3","102"
"SR","Andhra Pradesh","6613","0","149.0","28.4","0.0","674"
"","Telangana","5630","0","133.4","78.2","1.3","345"
"","Karnataka","8310","400","180.4","34.0","3.7","894"
"","Kerala","3165","125","63.6","39.9","1.5","226"
"","Tamil Nadu","12659","907","296.8","115.9","0.2","629"
"","Pondy","323","0","7.1","7.2","-0.1","44"
"ER","Bihar","2658","250","48.6","44.4","1.8","250"
"","DVC","2468","0","57.1","-17.9","-0.5","200"
"","Jharkhand","976","0","23.3","9.9","0.9","60"
"","Odisha","3959","0","76.9","19.0","-1.0","220"
"","West Bengal","7277","0","139.2","36.2","-1.5","150"
"","Sikkim","102","0","1.2","1.1","0.1","20"
"NER","Arunachal Pradesh","98","0","1.7","1.4","0.2","56"
"","Assam","1180","156","21.8","14.2","3.2","185"
"","Manipur","110","0","1.5","1.6","0.0","19"
"","Meghalaya","261","0","4.5","3.7","-0.6","80"
"","Mizoram","75","1","1.3","1.1","0.2","13"
"","Nagaland","108","1","1.9","1.6","0.2","55"
"","Tripura","235","1","3.2","0.8","0.3","12"
