"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","169.9","-238.6","144.7","-78.9","3.3","0.4"
"Actual(MU)","160.5","-237.4","147.1","-75.4","2.8","-2.4"
"O/D/U/D(MU)","-9.4","1.2","2.4","3.6","-0.5","-2.8"
