"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.10","8.80","8.90","72.47","18.63"
"SR GRID","0.00","0.00","0.10","8.80","8.90","72.47","18.63"
