"Share of RES in total generation (%)","4.91","10.75","29.26","0.43","0.03","11.82"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.35","12.81","40.44","12.61","27.44","25.76"
