"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5190","0","114.3","52.5","0.4","126","0.0"
"","Haryana","5704","0","101.5","49.2","4.1","704","6.6"
"","Rajasthan","8553","115","181.0","60.6","3.1","517","0.3"
"","Delhi","3596","0","77.8","61.4","-0.8","159","0.0"
"","UP","13957","370","278.3","83.5","3.9","671","0.0"
"","Uttarakhand","1606","0","31.0","18.4","0.3","364","0.0"
"","HP","1260","0","49.9","15.3","0.9","150","0.0"
"","J&K","2004","504","39.2","33.0","-2.3","236","9.9"
"","Chandigarh","179","0","3.4","3.3","0.1","31","0.0"
"WR","Chhattisgarh","3588","0","82.4","15.6","-1.9","217","0.0"
"","Gujarat","14834","0","333.0","175.0","3.8","387","0.0"
"","MP","8326","0","174.1","76.4","-1.9","265","0.0"
"","Maharashtra","20533","0","449.5","149.7","-0.9","263","0.0"
"","Goa","497","0","11.7","9.2","1.8","82","0.0"
"","DD","304","0","7.0","6.6","0.4","69","0.0"
"","DNH","748","0","17.7","17.1","0.6","58","0.0"
"","Essar steel","355","0","6.2","6.2","0.0","180","0.0"
"SR","Andhra Pradesh","7640","0","169.0","57.8","-0.4","378","0.0"
"","Telangana","7313","0","143.1","63.6","-1.8","450","0.0"
"","Karnataka","9514","0","199.6","80.5","-0.2","443","0.0"
"","Kerala","3595","0","71.9","54.8","1.3","243","0.0"
"","Tamil Nadu","13529","0","322.7","163.3","0.6","554","0.0"
"","Pondy","364","0","7.3","7.6","-0.3","36","0.0"
"ER","Bihar","4474","0","79.1","74.5","0.5","312","0.0"
"","DVC","2899","0","65.1","-44.1","1.9","345","0.0"
"","Jharkhand","1060","0","17.9","11.3","-1.2","135","0.0"
"","Odisha","3746","0","67.2","20.8","1.0","365","0.0"
"","West Bengal","7256","0","127.9","19.7","-0.7","305","0.0"
"","Sikkim","85","0","1.4","1.5","-0.1","20","0.0"
"NER","Arunachal Pradesh","116","1","2.1","1.4","0.7","65","0.0"
"","Assam","1396","18","23.0","20.5","0.3","95","0.7"
"","Manipur","148","7","2.1","2.4","-0.3","24","0.1"
"","Meghalaya","286","0","5.2","2.6","-0.1","45","0.0"
"","Mizoram","73","5","1.3","1.0","0.2","10","0.0"
"","Nagaland","115","6","1.9","1.7","0.1","30","0.0"
"","Tripura","206","7","3.6","2.8","0.1","50","0.1"
