"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","31370","34439","28492","14894","1819","111014"
"Peak Shortage (MW)","1383","348","3276","632","246","5885"
"Energy Met (MU)","884","805","657","319","32","2696"
"Hydro Gen(MU)","278","27","35","71","12","423"
"Wind Gen(MU)","29","34","82","----------","----------","145"
