"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5827","0","118.6","79.2","-0.9","219"
"","Haryana","5639","0","110.4","82.4","-5.8","289"
"","Rajasthan","7979","0","171.1","47.5","1.0","465"
"","Delhi","4692","0","94.2","69.5","0.5","323"
"","UP","12029","830","264.2","122.3","1.4","374"
"","Uttarakhand","1523","155","31.2","18.8","-1.6","148"
"","HP","1145","0","23.8","4.4","0.3","94"
"","J&K","1571","100","28.6","17.5","-2.5","84"
"","Chandigarh","260","0","5.0","4.5","0.5","41"
"WR","Chhattisgarh","2942","49","71.6","17.8","-0.1","184"
"","Gujarat","13398","0","290.8","49.7","-1.1","414"
"","MP","6858","0","150.7","80.8","-1.5","242"
"","Maharashtra","18402","159","406.0","127.8","1.8","564"
"","Goa","384","0","7.8","8.5","-1.0","20"
"","DD","281","0","6.3","6.2","0.1","39"
"","DNH","675","0","15.6","15.4","0.2","34"
"","Essar steel","538","0","11.6","13.5","-1.9","0"
"SR","Andhra Pradesh","10741","0","242.2","89.7","6.0","577"
"","Karnataka","7141","0","142.4","20.6","0.8","310"
"","Kerala","2959","0","50.9","37.4","1.1","326"
"","Tamil Nadu","10030","690","225.2","82.8","-1.4","520"
"","Pondy","314","0","5.7","6.2","-0.5","46"
"ER","Bihar","2164","200","43.3","38.7","2.1","256"
"","DVC","2361","0","57.5","-11.9","1.2","345"
"","Jharkhand","966","0","20.8","10.8","-1.1","90"
"","Odisha","3364","0","72.4","23.0","0.4","567"
"","West Bengal","6862","0","134.5","32.1","2.6","355"
"","Sikkim","68","0","0.9","1.4","-0.5","30"
"NER","Arunachal Pradesh","97","3","1.4","1.6","-0.2","61"
"","Assam","979","223","16.0","9.0","1.6","187"
"","Manipur","96","9","1.4","1.2","0.2","40"
"","Meghalaya","258","5","3.9","2.3","0.0","97"
"","Mizoram","62","8","0.9","0.9","-0.2","23"
"","Nagaland","93","1","1.5","1.3","0.0","21"
"","Tripura","95","71","2.2","-0.5","0.7","81"
