"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","184.4","-180.1","85.4","-91.6","-1.0","-2.9"
"Actual(MU)","171.6","-176.7","89.9","-86.2","1.7","0.3"
"O/D/U/D(MU)","-12.8","3.4","4.5","5.4","2.7","3.2"
