"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.80","6.94","22.63","30.37","41.69","27.94"
"SR GRID","0.00","0.80","6.94","22.63","30.37","41.69","27.94"
