"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42200","46007","37824","18631","2019","146681"
"Peak Shortage (MW)","2215","132","125","319","227","3018"
"Energy Met (MU)","942","1080","939","408","32","3400"
"Hydro Gen(MU)","179","23","55","38","11","307"
"Wind Gen(MU)","8","19","14","----------","----------","42"
