"Share of RES in total generation (%)","6.00","4.28","17.13","0.40","0.09","7.04"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.18","11.23","44.59","18.38","25.70","24.70"
