"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35572","39446","34506","15174","2094","126792"
"Peak Shortage (MW)","1380","175","1596","265","193","3609"
"Energy Met (MU)","786","971","837","347","33","2973"
"Hydro Gen(MU)","156","40","86","23","4","309"
"Wind Gen(MU)","6","23","9","----------","----------","37"
