"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.56","6.02","6.57","62.75","30.67"
"SR GRID","0.00","0.00","0.56","6.02","6.57","62.75","B. Frequency Profile (%)30.67"
