"Share of RES in total generation (%)","7.51","11.67","16.71","0.34","0.04","10.13"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.25","17.58","47.34","20.64","34.19","28.36"
