"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11731","0","265.3","137.7","-1.2","104","0.0"
"","Haryana","9831","0","217.0","168.7","0.2","281","0.0"
"","Rajasthan","9983","0","221.0","72.2","-2.8","300","0.0"
"","Delhi","6254","0","128.0","106.4","0.1","194","0.0"
"","UP","19804","1840","429.1","185.5","-0.2","490","5.8"
"","Uttarakhand","2049","0","45.7","17.4","0.7","113","0.1"
"","HP","1423","0","30.0","-1.9","-0.6","91","0.0"
"","J&K","1956","489","41.6","18.5","0.1","194","9.9"
"","Chandigarh","335","0","6.5","6.6","-0.2","11","0.0"
"WR","Chhattisgarh","4130","0","93.2","34.3","1.3","817","0.0"
"","Gujarat","13586","0","302.4","63.2","3.6","710","0.0"
"","MP","8243","0","175.4","84.3","-3.0","849","0.0"
"","Maharashtra","19721","0","439.3","135.9","4.2","913","0.0"
"","Goa","541","0","11.1","10.1","0.4","133","0.0"
"","DD","343","0","7.7","7.0","0.7","105","0.0"
"","DNH","804","0","18.8","18.8","0.0","141","0.0"
"","Essar steel","294","0","5.3","5.4","-0.1","246","0.0"
"SR","Andhra Pradesh","8899","0","187.2","41.1","1.8","664","0.0"
"","Telangana","11064","0","235.2","124.8","0.6","961","0.0"
"","Karnataka","9781","0","186.2","37.5","2.1","784","0.0"
"","Kerala","3293","0","61.7","38.8","1.9","291","0.0"
"","Tamil Nadu","14124","0","312.0","117.4","-0.7","536","0.0"
"","Pondy","424","0","8.4","8.2","0.2","75","0.0"
"ER","Bihar","5720","0","115.4","112.0","-1.5","100","0.0"
"","DVC","2983","0","63.8","-31.4","-0.5","120","0.0"
"","Jharkhand","1219","0","25.3","15.8","0.3","90","0.0"
"","Odisha","4327","0","84.8","22.2","2.7","400","0.0"
"","West Bengal","8759","0","170.3","91.4","1.5","300","0.0"
"","Sikkim","90","0","0.9","1.4","-0.4","5","0.0"
"NER","Arunachal Pradesh","139","1","2.2","2.0","0.3","72","0.0"
"","Assam","1822","147","33.8","29.7","0.1","141","3.0"
"","Manipur","167","2","2.4","2.2","0.2","46","0.0"
"","Meghalaya","325","0","5.7","1.3","0.1","54","0.0"
"","Mizoram","97","2","1.6","0.3","0.5","31","0.1"
"","Nagaland","141","1","2.4","2.0","-0.1","45","0.0"
"","Tripura","299","4","5.3","3.8","1.3","99","0.0"
