"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52341","48777","41807","20199","2765","165889"
"Peak Shortage (MW)","1025","0","0","0","103","1128"
"Energy Met (MU)","1258","1147","1014","486","55","3960"
"Hydro Gen (MU)","313","19","42","84","18","476"
"Wind Gen (MU)","17","80","195","----------","----------","292"
"Solar Gen (MU)*","26.74","22.3","79.47","2.06","0.05","131"
"Energy Shortage (MU)","11.7","0.0","0.0","0.0","0.5","12.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","57733","51127","43653","21761","2730","174822"
"","22:22","15:09","12:29","00:31","18:53","22:22"
