"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.89","11.72","13.61","60.58","25.81"
"SR GRID","0.00","0.00","1.89","11.72","13.61","60.58","B. Frequency Profile (%)25.81"
