"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","241.2","-279.7","128.6","-89.5","-0.3","0.3"
"Actual(MU)","240.6","-295.6","147.2","-90.2","0.3","2.4"
"O/D/U/D(MU)","-0.6","-16.0","18.6","-0.6","0.6","2.1"
