"Share of RES in total generation (%)","6.86","6.10","15.27","0.04","0.05","7.63"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","45.84","12.94","29.17","24.60","46.97","26.52"
