"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4374","0","86.2","45.6","2.5","216"
"","Haryana","5148","0","98.6","42.0","-1.0","219"
"","Rajasthan","8412","0","175.1","74.6","-2.8","105"
"","Delhi","3100","0","57.9","43.6","-0.6","391"
"","UP","9096","1730","202.7","73.8","1.4","388"
"","Uttarakhand","1587","75","30.6","19.5","1.8","173"
"","HP","1273","0","24.1","14.4","2.3","191"
"","J&K","1785","90","36.7","28.4","0.5","253"
"","Chandigarh","175","0","3.3","3.1","0.2","28"
"WR","Chhattisgarh","2600","9","55.1","9.3","-4.4","295"
"","Gujarat","10600","0","233.8","52.8","-0.5","343"
"","MP","8868","5","187.6","118.6","-6.1","315"
"","Maharashtra","18307","546","363.3","114.6","6.8","348"
"","Goa","405","0","8.0","7.1","0.3","81"
"","DD","231","0","5.6","5.7","-0.1","58"
"","DNH","636","0","15.0","14.5","0.6","56"
"","Essar steel","291","0","5.4","5.4","0.0","51"
"SR","Andhra Pradesh","10591","0","230.1","88.2","3.4","411"
"","Karnataka","7986","700","171.7","23.9","1.4","244"
"","Kerala","3266","150","58.4","29.7","1.7","178"
"","Tamil Nadu","9984","2394","228.1","70.4","1.6","362"
"","Pondy","309","0","5.9","6.2","-0.2","30"
"ER","Bihar","1928","0","39.5","37.7","1.7","410"
"","DVC","2445","0","55.4","-21.2","0.4","380"
"","Jharkhand","967","0","20.3","13.8","-0.1","95"
"","Odisha","3389","0","61.4","5.7","-1.8","225"
"","West Bengal","5836","5","101.9","16.4","3.9","485"
"","Sikkim","117","0","1.5","1.1","0.4","35"
"NER","Arunachal Pradesh","106","7","1.5","1.2","0.3","56"
"","Assam","1120","30","18.6","12.0","2.2","155"
"","Manipur","113","17","1.5","1.6","-0.2","36"
"","Meghalaya","253","4","4.8","2.9","0.1","48"
"","Mizoram","63","1","1.1","1.0","-0.1","9"
"","Nagaland","92","5","1.4","1.2","0.0","21"
"","Tripura","195","13","3.3","0.3","0.5","63"
