"Share of RES in total generation (%)","4.46","3.22","28.13","0.38","0.06","8.65"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.33","7.73","39.76","21.05","40.22","25.89"
