"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.22","1.01","1.23","46.45","52.33"
"SR GRID","0.00","0.00","0.22","1.01","1.23","46.45","B. Frequency Profile (%)52.33"
