"Share of RES in total generation (%)","10.17","5.93","18.52","0.35","0.13","9.18"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.35","12.47","32.35","7.03","12.64","20.28"
