"","NR","WR","SR","ER","NER","All India"
"Coal","499","1219","535","452","12","2717"
"Lignite","21","17","58","0","0","96"
"Hydro","125","37","88","31","5","286"
"Nuclear","24","30","34","0","0","88"
"Gas, Naptha & Diesel","34","39","17","0","23","112"
"RES (Wind, Solar, Biomass & Others)","88","124","137","1","0","351"
"Total","790","1465","869","485","40","3650"
