"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4230","0","80.5","35.7","0.2","271"
"","Haryana","6124","0","109.5","56.6","-1.0","236"
"","Rajasthan","9853","0","215.3","73.1","2.8","389"
"","Delhi","3330","0","60.7","42.9","0.7","327"
"","UP","11240","1605","237.7","93.1","-3.6","337"
"","Uttarakhand","1656","40","32.6","23.3","0.0","150"
"","HP","1161","0","23.0","17.9","-2.0","45"
"","J&K","1774","313","36.8","33.5","-1.7","83"
"","Chandigarh","185","0","3.4","3.7","0.3","5"
"WR","Chhattisgarh","3372","96","77.0","24.2","-2.9","165"
"","Gujarat","12069","0","274.8","71.3","2.3","561"
"","MP","9145","0","185.4","98.5","-2.5","450"
"","Maharashtra","18681","915","389.5","114.0","3.3","600"
"","Goa","419","0","8.3","7.5","0.4","50"
"","DD","289","0","6.5","6.2","0.3","35"
"","DNH","684","0","15.7","15.5","0.3","65"
"","Essar steel","335","0","7.1","6.8","0.3","75"
"SR","Andhra Pradesh","6373","150","142.2","23.1","2.8","451"
"","Telangana","6137","600","142.0","85.3","4.3","459"
"","Karnataka","9063","400","199.8","26.0","3.3","465"
"","Kerala","3473","125","63.5","42.6","1.8","226"
"","Tamil Nadu","12071","886","274.2","99.0","3.0","410"
"","Pondy","320","0","6.3","6.3","0.0","32"
"ER","Bihar","2714","100","53.3","52.3","-4.4","395"
"","DVC","2442","0","55.7","-11.5","-0.3","485"
"","Jharkhand","1061","0","22.4","9.7","-0.6","95"
"","Odisha","3572","0","63.9","22.5","3.5","535"
"","West Bengal","6313","0","117.1","14.9","2.0","402"
"","Sikkim","90","0","2.0","1.2","0.8","25"
"NER","Arunachal Pradesh","101","6","1.5","1.3","0.2","36"
"","Assam","1199","86","20.6","13.9","1.9","148"
"","Manipur","112","8","1.8","2.0","-0.1","54"
"","Meghalaya","314","1","5.5","4.9","-0.6","30"
"","Mizoram","79","4","1.2","1.0","0.2","35"
"","Nagaland","100","5","2.0","1.5","0.4","24"
"","Tripura","203","0","3.0","0.4","0.4","48"
