"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","58288","44404","38122","22113","2887","165814"
"Peak Shortage (MW)","2292","0","0","0","176","2468"
"Energy Met (MU)","1357","1008","856","476","55","3751"
"Hydro Gen (MU)","360","103","103","134","16","717"
"Wind Gen (MU)","3","57","159","----------","----------","219"
"Solar Gen (MU)*","22.71","16.32","51.84","1.89","0.03","93"
"Energy Shortage (MU)","17.0","0.0","0.0","0.0","1.3","18.3"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","61686","45900","38055","22416","2965","167494"
"","22:50","19:30","19:28","19:44","18:46","19:28"
