"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40557","41110","33938","17441","1846","134892"
"Peak Shortage (MW)","1059","209","1431","584","390","3673"
"Energy Met (MU)","975","990","811","375","31","3182"
"Hydro Gen(MU)","300","51","63","43","7","463"
"Wind Gen(MU)","19","76","61","----------","----------","155"
