"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7414","0","155.0","92.9","-1.2","133"
"","Haryana","6753","0","139.5","89.6","-0.2","224"
"","Rajasthan","8704","0","189.5","69.6","0.8","171"
"","Delhi","4964","0","102.5","82.5","-2.7","55"
"","UP","11852","3190","283.2","141.2","0.3","267"
"","Uttarakhand","1598","150","37.7","19.5","-1.1","166"
"","HP","1231","0","26.1","4.5","-0.1","84"
"","J&K","1792","358","36.1","21.4","0.1","186"
"","Chandigarh","289","0","5.6","5.5","0.3","46"
"WR","Chhattisgarh","3327","0","77.3","27.9","-0.5","365"
"","Gujarat","13446","38","294.4","41.1","-0.9","296"
"","MP","7245","0","154.2","95.7","-2.1","253"
"","Maharashtra","18647","46","426.0","110.6","4.1","671"
"","Goa","403","0","9.4","8.3","0.4","73"
"","DD","286","0","6.4","6.8","-0.4","50"
"","DNH","666","0","12.5","12.9","0.6","107"
"","Essar steel","460","0","9.6","9.0","0.6","129"
"SR","Andhra Pradesh","6673","0","152.7","31.8","-0.7","304"
"","Telangana","5816","200","130.1","77.5","0.7","278"
"","Karnataka","7874","400","172.1","23.4","1.0","313"
"","Kerala","3446","125","67.2","35.0","1.9","208"
"","Tamil Nadu","12240","977","281.2","108.3","-1.0","392"
"","Pondy","331","0","7.2","7.1","0.1","41"
"ER","Bihar","2671","250","61.9","57.5","1.0","150"
"","DVC","2869","0","61.8","-35.5","-1.0","200"
"","Jharkhand","984","0","22.6","11.3","-0.9","70"
"","Odisha","4177","200","74.4","23.4","2.6","460"
"","West Bengal","7459","0","152.9","54.0","4.6","350"
"","Sikkim","91","0","1.3","1.0","0.3","25"
"NER","Arunachal Pradesh","101","0","1.1","1.2","-0.1","48"
"","Assam","1173","195","18.6","12.9","0.9","234"
"","Manipur","94","1","1.6","2.0","-0.4","60"
"","Meghalaya","249","1","3.5","3.0","-0.7","68"
"","Mizoram","79","1","1.2","1.0","0.2","35"
"","Nagaland","105","1","1.9","1.5","0.4","31"
"","Tripura","225","8","3.1","0.9","0.2","50"
