"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.70","4.90","14.50","20.00","49.00","31.00"
"SR GRID","0.00","0.70","4.90","14.50","20.00","49.00","B. Frequency Profile (%)31.00"
