"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.16","1.84","11.25","13.25","66.39","20.36"
"SR GRID","0.00","0.16","1.84","11.25","13.25","66.39","B. Frequency Profile (%)20.36"
