"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38884","35759","31544","14366","2099","122652"
"Peak Shortage (MW)","4008","375","1169","512","129","6193"
"Energy Met (MU)","817","841","753","301","36","2749"
"Hydro Gen(MU)","90","47","88","17","7","249"
"Wind Gen(MU)","9","17","10","----------","----------","35"
