"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4411","0","81.0","37.2","-0.3","188"
"","Haryana","6453","0","111.8","42.1","-0.3","320"
"","Rajasthan","9867","0","203.6","68.8","4.1","473"
"","Delhi","4145","0","72.8","49.4","0.9","313"
"","UP","10295","3630","238.6","81.0","-0.3","226"
"","Uttarakhand","1920","0","36.9","26.0","1.0","152"
"","HP","1295","0","24.3","19.4","0.5","140"
"","J&K","2009","355","43.5","35.6","0.6","256"
"","Chandigarh","238","0","4.2","4.1","0.3","40"
"WR","Chhattisgarh","3063","132","67.6","19.0","-1.0","187"
"","Gujarat","9676","0","206.7","27.2","-4.2","577"
"","MP","8783","0","168.2","83.2","-3.1","1212"
"","Maharashtra","17806","482","364.5","109.5","-0.7","829"
"","Goa","404","0","8.0","7.4","0.1","138"
"","DD","232","0","5.0","5.3","-0.3","76"
"","DNH","607","0","14.4","14.6","0.4","242"
"","Essar steel","327","0","7.1","6.7","0.4","174"
"SR","Andhra Pradesh","6266","0","134.4","21.8","2.6","365"
"","Telangana","6274","300","124.8","68.6","1.6","421"
"","Karnataka","8329","500","179.8","32.6","4.9","450"
"","Kerala","3318","0","57.6","43.7","2.3","266"
"","Tamil Nadu","11829","870","250.7","102.4","2.1","1055"
"","Pondy","289","0","5.8","5.7","0.1","52"
"ER","Bihar","2631","150","54.7","54.7","-2.4","190"
"","DVC","2475","0","57.3","-20.5","0.5","230"
"","Jharkhand","953","0","22.4","11.0","-0.3","100"
"","Odisha","3323","230","59.9","18.6","0.7","340"
"","West Bengal","6276","0","105.9","17.2","-0.3","310"
"","Sikkim","119","0","1.4","1.1","0.3","40"
"NER","Arunachal Pradesh","110","0","1.8","1.4","0.4","45"
"","Assam","1195","25","20.9","13.7","2.3","237"
"","Manipur","137","5","2.3","2.3","0.0","47"
"","Meghalaya","343","1","5.8","5.1","-0.5","26"
"","Mizoram","81","8","1.2","1.0","0.2","32"
"","Nagaland","112","8","1.5","1.6","-0.3","33"
"","Tripura","198","2","2.7","0.2","0.3","92"
