"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9430","0","207.9","118.7","-0.5","98"
"","Haryana","8394","0","174.7","101.4","-1.1","180"
"","Rajasthan","6994","0","149.2","28.2","-1.6","125"
"","Delhi","5221","3","107.0","81.3","0.1","269"
"","UP","10835","3435","242.9","130.5","3.3","506"
"","Uttarakhand","1591","65","35.2","17.6","0.2","116"
"","HP","1236","0","25.6","-0.9","-0.3","59"
"","J&K","1541","100","32.0","15.4","1.8","260"
"","Chandigarh","298","0","6.1","5.2","0.9","77"
"WR","Chhattisgarh","2711","42","60.5","18.8","1.7","272"
"","Gujarat","10672","45","237.6","33.3","-0.9","252"
"","MP","6362","0","128.8","69.1","-0.6","154"
"","Maharashtra","17248","53","376.7","118.7","5.0","637"
"","Goa","370","45","7.9","6.7","0.9","61"
"","DD","272","0","5.9","5.3","0.6","86"
"","DNH","670","0","15.4","15.0","0.3","52"
"","Essar steel","293","0","6.4","6.3","0.1","11"
"SR","Andhra Pradesh","6478","400","146.1","34.3","2.9","433"
"","Telangana","6308","700","141.1","59.7","0.6","489"
"","Karnataka","7821","280","161.6","21.9","3.7","764"
"","Kerala","3049","200","55.1","29.7","1.4","206"
"","Tamil Nadu","12422","0","261.6","72.7","-0.3","271"
"","Pondy","306","0","6.2","6.4","-0.2","29"
"ER","Bihar","2314","240","42.6","45.5","-2.9","210"
"","DVC","2210","400","49.9","-7.6","2.0","380"
"","Jharkhand","1008","0","19.5","13.1","-0.4","60"
"","Odisha","3641","0","75.0","20.7","2.8","350"
"","West Bengal","6976","0","154.2","55.8","2.1","450"
"","Sikkim","84","0","1.2","1.3","-0.1","25"
"NER","Arunachal Pradesh","110","2","1.8","2.7","-0.9","1"
"","Assam","1190","183","24.6","17.6","2.0","196"
"","Manipur","126","1","1.8","2.7","-0.9","27"
"","Meghalaya","245","10","4.2","1.2","-0.5","18"
"","Mizoram","79","1","1.2","1.4","-0.4","11"
"","Nagaland","110","4","1.7","2.0","-0.5","15"
"","Tripura","210","9","3.1","1.9","-0.3","50"
