"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.94","16.05","19.02","62.09","18.89"
"SR GRID","0.00","0.00","2.94","16.05","19.02","62.09","B. Frequency Profile (%)18.89"
