"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.03","0.76","8.96","9.76","71.54","18.70"
"SR GRID","0.00","0.03","0.76","8.96","9.76","71.54","18.70"
