"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","14.20","20.90","27.92","63.00","32.90","4.10"
"SR GRID","0.00","14.20","20.90","27.92","63.00","32.90","B. Frequency Profile (%)4.10"
