"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.6","5.1","9.6","5.7","89.0","5.3"
"SR GRID","0.0","0.0","0.0","0.2","0.0","78.0","22.0"
