"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","46311","46624","36513","20862","2656","152967"
"Peak Shortage (MW)","1226","286","0","0","124","1636"
"Energy Met (MU)","1041","1061","770","418","47","3338"
"Hydro Gen(MU)","169","20","98","95","22","405"
"Wind Gen(MU)","10","10","55","----------","----------","75"
"Solar Gen (MU)*","3.85","15.03","26.80","0.42","0.03","46"
"Energy Shortage (MU)","10.9","0.8","0.0","0.0","1.4","13.1"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","47325","46590","36856","20980","2726","153749"
