"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","51812","38165","39709","17388","2482","149556"
"Peak Shortage (MW)","823","90","0","500","134","1547"
"Energy Met (MU)","1167","878","947","339","46","3378"
"Hydro Gen(MU)","369","25","65","104","26","588"
"Wind Gen(MU)","8","128","182","----------","----------","319"
"Solar Gen (MU)*","2.70","4.51","27.50","0.40","0.01","35"
"Energy Shortage (MU)","12.4","0.0","0.0","1.5","1.0","14.9"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","53836","38299","41153","18146","2615","153258"
