"","NR","WR","SR","ER","NER","All India"
"Coal","550","1125","459","418","9","2562"
"Lignite","22","15","57","0","0","94"
"Hydro","108","20","62","21","7","218"
"Nuclear","24","31","31","0","0","87"
"Gas, Naptha & Diesel","30","41","20","0","30","122"
"RES (Wind, Solar, Biomass & Others)","64","66","159","0","0","289"
"Total","799","1299","788","439","46","3371"
