"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.57","31.86","34.43","60.16","5.41"
"SR GRID","0.00","0.00","2.57","31.86","34.43","60.16","5.41"
