"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","2.4","0.0","2.4","95.4","2.2"
"SR GRID","0.0","0.0","2.4","0.0","2.4","95.4","2.2"
