"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5754","0","125.3","62.5","-0.1","113"
"","Haryana","7215","0","133.7","97.0","-0.4","212"
"","Rajasthan","8678","0","189.8","62.8","2.9","354"
"","Delhi","3864","0","78.9","59.8","0.3","137"
"","UP","12754","0","280.6","104.6","-1.7","343"
"","Uttarakhand","1875","0","35.8","18.1","0.2","152"
"","HP","1249","0","23.3","13.5","-0.1","264"
"","J&K","1718","429","33.9","27.6","-3.6","100"
"","Chandigarh","205","0","3.8","4.1","-0.2","25"
"WR","Chhattisgarh","3306","0","71.8","12.5","-2.6","169"
"","Gujarat","13444","0","292.1","67.0","-3.9","253"
"","MP","7698","0","161.7","97.5","-1.2","217"
"","Maharashtra","19323","0","412.0","134.9","-2.7","360"
"","Goa","439","0","9.0","8.1","0.4","57"
"","DD","323","0","7.0","7.0","-0.1","19"
"","DNH","766","0","17.5","17.8","-0.3","20"
"","Essar steel","329","0","6.7","6.6","0.1","177"
"SR","Andhra Pradesh","7173","0","163.2","13.7","3.2","558"
"","Telangana","7393","0","154.0","78.6","1.4","506"
"","Karnataka","9059","0","200.5","69.5","5.5","570"
"","Kerala","3501","0","65.6","51.3","1.9","209"
"","Tamil Nadu","13757","0","300.8","145.2","0.8","512"
"","Pondy","329","0","6.8","7.1","-0.2","33"
"ER","Bihar","3570","0","71.2","68.6","0.5","100"
"","DVC","2555","0","59.7","-19.2","0.5","150"
"","Jharkhand","1135","0","22.9","16.0","0.6","85"
"","Odisha","3906","0","71.9","17.5","-0.7","200"
"","West Bengal","7669","0","134.3","32.3","0.4","180"
"","Sikkim","91","0","1.2","1.7","-0.5","10"
"NER","Arunachal Pradesh","113","1","2.0","2.2","-0.3","32"
"","Assam","1546","32","27.6","19.0","2.8","178"
"","Manipur","129","1","1.9","1.9","0.0","26"
"","Meghalaya","240","0","4.8","1.2","0.5","62"
"","Mizoram","82","1","1.3","1.3","-0.1","13"
"","Nagaland","109","6","1.9","1.7","0.1","30"
"","Tripura","271","0","4.9","3.4","1.6","84"
