"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42955","44342","37405","18131","2445","145278"
"Peak Shortage (MW)","589","11","0","0","85","685"
"Energy Met (MU)","905","978","891","361","44","3179"
"Hydro Gen(MU)","158","66","72","70","16","382"
"Wind Gen(MU)","4","13","14","----------","----------","31"
"Solar Gen (MU)*","0.78","10.47","14.30","0.04","0.03","26"
