"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","5.07","10.42","24.67","40.19","49.92","9.90"
"SR GRID","0.00","6.74","11.60","24.65","42.99","47.99","B. Frequency Profile (%)9.03"
