"Share of RES in total generation (%)","4.38","3.52","29.37","0.40","0.07","9.12"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.51","8.03","40.91","21.26","40.52","26.60"
