"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5444","0","114.6","88.2","0.1","141"
"","Haryana","6351","188","127.6","71.4","-1.0","191"
"","Rajasthan","7319","0","161.5","57.2","-0.6","114"
"","Delhi","4619","15","103.0","71.8","0.3","327"
"","UP","10350","3665","243.3","112.6","5.5","582"
"","Uttarakhand","1741","70","36.8","15.3","0.7","112"
"","HP","1244","0","24.3","-0.1","-0.8","37"
"","J&K","874","100","15.2","5.9","-1.2","88"
"","Chandigarh","318","0","5.1","4.5","0.6","104"
"WR","Chhattisgarh","2972","42","65.0","14.1","-2.2","167"
"","Gujarat","9173","0","207.1","74.2","-4.2","234"
"","MP","6223","0","126.9","61.6","0.0","545"
"","Maharashtra","14454","53","309.3","85.9","-2.5","333"
"","Goa","371","0","7.6","7.3","0.1","73"
"","DD","272","0","6.0","5.8","0.3","52"
"","DNH","623","0","14.4","14.6","-0.2","38"
"","Essar steel","350","0","6.8","7.3","-0.5","54"
"SR","Andhra Pradesh","5766","0","130.9","26.4","0.3","403"
"","Telangana","5906","0","125.0","48.1","-0.4","386"
"","Karnataka","7431","400","144.0","12.9","-3.8","392"
"","Kerala","2839","0","51.3","29.2","1.5","346"
"","Tamil Nadu","12522","0","261.0","64.4","0.9","275"
"","Pondy","327","0","6.6","6.7","-0.1","21"
"ER","Bihar","2126","250","43.4","42.2","1.3","230"
"","DVC","2667","50","53.1","-7.4","-3.3","280"
"","Jharkhand","918","0","19.7","9.9","0.7","140"
"","Odisha","3556","300","70.3","15.4","-1.0","190"
"","West Bengal","7149","16","129.9","45.3","-0.4","410"
"","Sikkim","93","0","1.2","1.0","0.2","18"
"NER","Arunachal Pradesh","114","2","2.0","1.7","0.3","32"
"","Assam","1138","257","23.0","14.2","2.0","145"
"","Manipur","117","3","2.0","2.2","-0.2","35"
"","Meghalaya","258","2","4.4","-0.1","-0.4","20"
"","Mizoram","68","2","1.1","1.0","0.1","18"
"","Nagaland","108","2","1.8","1.2","0.1","34"
"","Tripura","214","16","3.2","1.3","-0.2","46"
