"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.72","9.80","10.52","56.81","32.67"
"SR GRID","0.00","0.00","0.72","9.80","10.52","56.81","B. Frequency Profile (%)32.67"
