"Share of RES in total generation (%)","6.40","6.75","25.02","0.34","0.08","10.01"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.38","17.60","49.35","24.79","44.31","33.04"
