"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.2","3.2","0.2","97.1","2.7"
"SR GRID","0.0","0.0","0.3","4.5","0.3","86.9","12.8"
