"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8393","690","186.0","125.0","-0.9","80"
"","Haryana","6826","0","151.3","99.9","-2.2","257"
"","Rajasthan","6029","390","135.4","60.4","3.1","336"
"","Delhi","4646","1","97.1","78.9","-2.9","158"
"","UP","11209","2520","246.5","126.5","-2.2","201"
"","Uttarakhand","1580","0","27.8","17.9","-1.1","44"
"","HP","1106","0","23.8","0.2","-0.9","19"
"","J&K","1581","100","28.8","16.3","-1.2","142"
"","Chandigarh","319","0","6.3","6.1","0.2","26"
"WR","Chhattisgarh","2644","27","58.2","20.7","-2.9","320"
"","Gujarat","8634","40","192.0","51.6","2.6","562"
"","MP","5277","0","106.4","33.8","-1.0","333"
"","Maharashtra","13230","50","284.7","80.0","3.8","724"
"","Goa","357","0","6.8","7.1","-0.3","61"
"","DD","241","0","5.9","5.9","0.0","56"
"","DNH","618","0","14.4","14.2","0.3","42"
"","Essar steel","428","4","8.7","9.0","-0.3","0"
"SR","Andhra Pradesh","10359","500","223.3","59.5","0.6","366"
"","Karnataka","6701","450","137.2","13.0","-4.3","144"
"","Kerala","2814","75","50.8","21.8","1.3","205"
"","Tamil Nadu","11502","584","257.4","64.7","1.0","354"
"","Pondy","307","20","6.6","6.3","0.2","47"
"ER","Bihar","2040","0","41.1","39.9","1.2","210"
"","DVC","2498","0","54.5","-19.9","0.7","340"
"","Jharkhand","938","0","19.3","14.9","-2.0","15"
"","Odisha","3399","0","66.2","20.1","0.4","360"
"","West Bengal","6840","17","128.9","37.5","3.3","395"
"","Sikkim","82","0","1.2","1.2","0.0","18"
"NER","Arunachal Pradesh","81","4","1.2","1.4","-0.2","18"
"","Assam","1120","204","23.6","15.5","3.5","279"
"","Manipur","106","4","1.2","2.0","-0.9","29"
"","Meghalaya","259","8","4.4","0.6","0.0","98"
"","Mizoram","55","1","1.0","1.1","0.0","6"
"","Nagaland","89","8","1.6","1.2","0.0","19"
"","Tripura","188","10","3.2","1.0","0.5","44"
