"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","239.7","-239.4","75.0","-74.9","-1.6","-1.1"
"Actual(MU)","241.4","-247.8","67.2","-66.0","-0.3","-5.5"
"O/D/U/D(MU)","1.7","-8.4","-7.8","8.8","1.3","-4.4"
