"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4841","0","93.6","47.7","2.5","302"
"","Haryana","5811","0","107.2","84.4","-0.5","140"
"","Rajasthan","9591","1422","193.9","78.4","3.0","293"
"","Delhi","3035","0","56.1","41.5","0.3","202"
"","UP","11967","125","256.0","84.9","1.6","342"
"","Uttarakhand","1708","0","31.9","17.1","1.3","288"
"","HP","1380","0","25.1","18.9","0.7","115"
"","J&K","1779","445","37.5","33.9","-2.0","57"
"","Chandigarh","182","0","3.3","3.2","0.2","27"
"WR","Chhattisgarh","2894","0","61.7","2.4","-1.2","249"
"","Gujarat","12661","0","273.5","80.4","-0.6","396"
"","MP","10705","0","217.7","141.6","-2.6","217"
"","Maharashtra","19731","0","419.1","111.2","-1.0","590"
"","Goa","424","0","8.7","7.8","0.5","133"
"","DD","289","0","6.4","6.4","0.0","1"
"","DNH","706","0","15.7","16.2","-0.5","28"
"","Essar steel","552","0","8.4","8.0","0.4","247"
"SR","Andhra Pradesh","7068","0","156.3","28.8","3.7","360"
"","Telangana","6767","0","137.3","66.2","2.0","240"
"","Karnataka","9406","0","202.2","84.2","1.0","507"
"","Kerala","3568","0","67.4","57.3","2.6","297"
"","Tamil Nadu","13801","0","298.4","149.9","-2.2","594"
"","Pondy","328","0","6.4","7.2","-0.9","14"
"ER","Bihar","3508","150","61.4","59.2","1.4","301"
"","DVC","2247","0","56.5","-38.2","-2.0","234"
"","Jharkhand","1241","0","21.8","14.6","2.8","120"
"","Odisha","3818","0","66.7","16.7","0.1","262"
"","West Bengal","6253","0","97.2","19.3","1.1","245"
"","Sikkim","91","0","1.5","1.5","0.0","20"
"NER","Arunachal Pradesh","113","5","2.1","2.0","0.1","19"
"","Assam","1405","21","23.0","16.9","2.3","132"
"","Manipur","140","2","2.2","2.3","-0.1","18"
"","Meghalaya","277","0","4.6","3.9","-0.3","35"
"","Mizoram","84","3","1.5","1.3","0.2","16"
"","Nagaland","104","3","1.6","1.7","-0.2","15"
"","Tripura","210","0","3.6","2.4","0.5","33"
