"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.13","8.84","9.98","60.54","29.48"
"SR GRID","0.00","0.00","1.13","8.84","9.98","60.54","29.48"
