"Share of RES in total generation (%)","6.92","9.31","30.85","0.16","0.07","12.03"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.11","12.57","41.42","15.85","34.05","28.00"
