"Share of RES in total generation (%)","4.83","6.92","29.24","0.44","0.08","10.78"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.55","17.04","46.77","26.94","37.18","32.38"
