"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10946","0","247.4","141.2","-2.3","55","0.0"
"","Haryana","9407","83","200.0","158.1","-0.5","199","0.1"
"","Rajasthan","8605","0","195.4","60.5","-3.4","293","0.0"
"","Delhi","5873","0","119.7","99.9","-0.5","674","0.0"
"","UP","19779","0","358.9","162.9","2.7","825","0.0"
"","Uttarakhand","1979","0","42.8","19.3","1.5","238","0.0"
"","HP","1269","9","26.3","-4.7","0.2","381","0.0"
"","J&K","1972","493","37.3","17.1","0.7","224","8.9"
"","Chandigarh","271","0","5.9","6.4","-0.6","20","0.0"
"WR","Chhattisgarh","3530","0","78.3","21.5","-1.4","235","0.0"
"","Gujarat","12878","0","285.7","37.5","1.2","450","0.0"
"","MP","7808","0","170.2","75.5","-3.5","139","0.0"
"","Maharashtra","16747","0","357.9","94.9","-1.2","426","0.0"
"","Goa","541","0","10.3","9.2","0.5","105","0.0"
"","DD","350","0","7.7","6.9","0.8","59","0.0"
"","DNH","784","0","18.5","18.8","-0.2","33","0.0"
"","Essar steel","331","0","5.7","5.8","0.0","285","0.0"
"SR","Andhra Pradesh","7585","0","170.0","-9.3","0.8","437","0.0"
"","Telangana","8247","0","171.3","75.2","0.8","591","0.0"
"","Karnataka","8182","0","145.6","16.2","-1.9","818","0.0"
"","Kerala","2458","0","41.6","27.8","2.3","396","0.0"
"","Tamil Nadu","13565","0","295.4","134.7","0.5","797","0.0"
"","Pondy","371","0","8.0","8.1","-0.2","40","0.0"
"ER","Bihar","5411","0","95.9","92.4","1.4","504","0.0"
"","DVC","2856","0","61.2","-24.3","-0.1","165","0.0"
"","Jharkhand","1197","0","23.2","16.6","-0.7","180","0.0"
"","Odisha","4816","0","96.0","52.9","5.5","710","0.0"
"","West Bengal","8678","0","167.0","73.2","2.7","450","0.0"
"","Sikkim","99","0","1.1","1.2","-0.2","40","0.0"
"NER","Arunachal Pradesh","126","1","2.3","3.2","-0.9","46","0.0"
"","Assam","1780","90","36.5","31.6","0.8","116","1.2"
"","Manipur","148","2","2.6","2.3","0.2","35","0.0"
"","Meghalaya","321","0","5.7","1.5","-0.2","43","0.0"
"","Mizoram","94","2","1.5","1.3","0.0","9","0.0"
"","Nagaland","149","2","1.9","2.0","-0.5","53","0.0"
"","Tripura","276","1","4.8","4.8","-0.5","44","0.0"
