"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.00","2.80","2.80","50.20","47.00"
"SR GRID","0.00","0.00","0.00","2.80","2.80","50.20","B. Frequency Profile (%)47.00"
