"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36819","36423","27091","16732","2078","119143"
"Peak Shortage (MW)","368","87","2076","10","175","2716"
"Energy Met (MU)","790","892","627","335","38","2682"
"Hydro Gen(MU)","130","32","83","48","11","304"
"Wind Gen(MU)","2","10","12","----------","----------","23"
