"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","213.7","-235.7","65.4","-44.2","-1.0","-1.7"
"Actual(MU)","208.1","-231.0","64.5","-45.2","0.2","-3.5"
"O/D/U/D(MU)","-5.7","4.7","-0.9","-1.0","1.2","-1.7"
