"","NR","WR","SR","ER","NER"
"Schedule(MU)","120.6","-117.0","62.1","-65.8","-0.3"
"Actual(MU)","126.4","-114.7","63.9","-78.0","0.7"
"O/D/U/D(MU)","5.8","2.3","1.8","-12.2","1.0"
