"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.70","1.22","11.08","12.29","65.10","22.60"
"SR GRID","0.00","0.70","1.22","11.08","12.29","65.10","B. Frequency Profile (%)22.60"
